student_id,last_name,first_name,age,gender,year_level,department,gpa,email,contact_no,enrollment_status
202405237,Ilustre,Angela,27,F,1,BSIT,3.07,angelailustre32@uni.edu.ph,09386726268,Enrolled
202403013,Villanueva,Katrina,19,F,1,BSED,1.7,katrinavillanueva53@uni.edu.ph,,Enrolled
202403645,,Grace,24,F,5,BSN,7.52,gracedeguzman81@uni.edu.ph,09399996111,Enrolled
202408963,Bautista,Ella,21,F,2,BSN,1.66,ellabautista89@uni.edu.ph,0997-911-8599,Enrolled
202403389,Fajardo,Mia,18,F,1,BSED,7.56,miafajardo26@uni.edu.ph,09189361676,Enrolled
202401691,Evangelista,Marisol,26,F,5,BSBA,2.88,marisolevangelista68@uni.edu.ph,09537741235,Enrolled
202404121,Santiago,Ben,21,M,4,BSBA,3.45,bensantiago49@uni.edu.ph,09752369263,Enrolled
202404466,Del Rosario,Karl,26,M,2,BSPSYCH,1.85,karldelrosario17@uni.edu.ph,09792793284,Enrolled
202409766,Sy,Grace,26,F,1,BSPSYCH,2.44,gracesy72@uni.edu.ph,09140797362,Enrolled
202408647,Garcia,Kevin,25,M,4,BSCRIM,1.98,kevingarcia34@uni.edu.ph,09142598067,Enrolled
202400864,Santa Maria,Ella,23,F,5,BSME,1.26,ellasantamaria67@uni.edu.ph,09725314006,Enrolled
202407424,Reyes,Aldrich,21,m,3,BSN,2.95,aldrichreyes33@uni.edu.ph,09275851837,Enrolled
202400324,Ong,Sarah,23,F,1,BSME,2.48,sarahong68@uni.edu.ph,09112956853,Dropped
202404765,Fajardo,Clifford,27,M,1,BSCS,3.19,cliffordfajardo13@uni.edu.ph,09809237458,LOA
202401419,Navarro,Ben,19,M,2,BSBA,2.96,bennavarro21@uni.edu.ph,09755114828,Enrolled
202403434,Tan,Ramon,18,M,2,BSBA,1.79,ramontan21@uni.edu.ph,09592418815,Enrolled
202407557,Ilustre,Rowena,26,F,4,BSME,2.06,rowenailustre66@uni.edu.ph,09581349132,Enrolled
202407658,Santa Maria,Sofia,25,F,2,BSN,2.78,sofiasantamaria41@uni.edu.ph,09602310169,Enrolled
202406924,Flores,Carla,20,F,10,BSME,2.46,carlaflores24@uni.edu.ph,09766313406,Enrolled
202403899,Mendoza,Diana,18,F,3,BSED,,dianamendoza25@uni.edu.ph,09421658857,Enrolled
202409710,,Grace,27,Prefer not to say,5,BSED,3.17,gracesanpedro25@uni.edu.ph,09709256019,Enrolled
202406019,Del Rosario,Michael,21,M,2,BSCS,1.05,michaeldelrosario46@uni.edu.ph,09571316177,Enrolled
202408975,Go,Clara,28,F,4,BSN,1.73,clarago3@uni.edu.ph,09620284137,Enrolled
202404412,De Leon,Mia,17,F,2,BSBA,5.01,miadeleon51@uni.edu.ph,09844859747,LOA
202405607,SANTOS,Carlos,19,M,5,BSN,1.11,carlossantos95@uni.edu.ph,09200574962,Enrolled
202400872,Javier,Diana,864,F,4,BSED,2.43,dianajavier73@uni.edu.ph,09585733343,LOA
202400314,Cruz,Lisa,18,F,4,BSIT,1.31,lisacruz21@uni.edu.ph,09573827182,Enrolled
202400494,Rivera,Rowena,23,F,3,BSIT,2.74,rowenarivera55@uni.edu.ph,09346408985,LOA
202409253,Castillo,Leo,20,M,3,BSME,3.14,leocastillo93@uni.edu.ph,09292866497,Enrolled
202406226,Javier,Joshua,18,M,1,BSPSYCH,2.44,joshuajavier12@uni.edu.ph,09858215962,Enrolled
202409480,Galvez,Patricia,26,F,2,BSED,2.14,patriciagalvez51@uni.edu.ph,09733744504,Enrolled
202403000,Gonzales,Joseph,25,M,4,BSCE,3.06,josephgonzales6@uni.edu.ph,0911702729355,Enrolled
202401187,Ong,Pedro,20,M,2,BSME,1.87,pedroong37@uni.edu.ph,09857904261,Enrolled
202400746,Pascual,Danica,21,F,3,BSECE,6.38,danicapascual77@uni.edu.ph,09661697010,Enrolled
202404070,Miranda,Ana,22,F,3,BSPSYCH,2.33,anamiranda44@uni.edu.ph,09661642359,Enrolled
202409313,Cabrera,Ella,26,F,2,BSN,N/A,ellacabrera54@uni.edu.ph,09729805832,Enrolled
202400680,Tan,Tricia,17,F,4,BSED,1.3,,09485385619,Enrolled
202406000,Gonzales,Ana,17,F,1,BSIT,,anagonzales21@uni.edu.ph,09292748086,LOA
202409907,Hernandez,Marisol,22,F,5,BSME,3.37,marisolhernandez79@uni.edu.ph,090784437,Enrolled
202402362,Santiago,Joseph,23,M,5,BSBA,1.25,josephsantiago49@uni.edu.ph,09330975006,Enrolled
202408171,Galvez,Jose,26,M,2,BSBA,3.3,josegalvez87@uni.edu.ph,09442514039,Enrolled
202406621,Villanueva,Mia,22,F,2,BSN,1.07,miavillanueva24@uni.edu.ph,09580265375,LOA
202407577,Rivera,Daniel,20,M,5,BSIT,,danielrivera65@uni.edu.ph,09271614306,Enrolled
202408932,Navarro,Jasmine,27,F,5,BSCRIM,3.03,jasminenavarro43@uni.edu.ph,09290727105,Enrolled
202409043,Pascual,Juan,17,M,1,BSME,2.93,juanpascual54@uni.edu.ph,09637304116,Enrolled
202406786,Hernandez,Aldrich,22,M,5,BSPSYCH,3.39,aldrichhernandez8@uni.edu.ph,09829164538,Enrolled
202409288,Martinez,Adrian,18,M,4,BSIT,2.21,adrianmartinez25@uni.edu.ph,09118665734,Enrolled
202407980,Alcantara,Mia,19,F,4,BSME,3.25,miaalcantara68@uni.edu.ph,09553306219,Enrolled
202401555,Villanueva,Clifford,17,M,5,BSN,3.33,cliffordvillanueva75@uni.edu.ph,09714083959,Enrolled
202405118,Rivera,Renz,23,M,1,BSECE,3.04,renzrivera94@uni.edu.ph,09712696888,Enrolled
202404760,Medina,Angela,26,F,4,BSME,3.0,angelamedina41@uni.edu.ph,09132173819,Enrolled
202401967,Lim,Marisol,23,F,4,BSCRIM,1.63,marisollim4@uni.edu.ph,09319646669,Enrolled
202409449,Cruz,,28,M,5,BSCS,2.08,dinocruz84@uni.edu.ph,09640344113,Enrolled
202405614,Romero,Grace,27,F,5,BSME,3.19,graceromero38@uni.edu.ph,09227516377,Dropped
202405314,Dela Cruz,Ella,27,F,5,BSCE,,elladelacruz8@uni.edu.ph,09846775179,Enrolled
202403481,Hidalgo,Maria,25,F,3,BSN,2.24,mariahidalgo12@uni.edu.ph,09967942555,Enrolled
202409744,Hidalgo,Clifford,24,M,4,BSCS,2.56,cliffordhidalgo8@uni.edu.ph,0920-542-7668,Enrolled
202402624,Bonifacio,Adrian,25,M,5,BSCE,2.73,adrianbonifacio43@uni.edu.ph,09341730484,Enrolled
202409975,Bonifacio,Marisol,28,F,3,BSECE,1.11,marisolbonifacio93@uni.edu.ph,09419951403,Dropped
202406854,Jimenez,Mia,19,F,1,BSME,1.76,miajimenez1@uni.edu.ph,09522441231,Enrolled
202402322,Alcantara,Bryson,25,M,5,BSCS,3.05,brysonalcantara39@uni.edu.ph,09667812152,Enrolled
202401430,Aquino,Carlos,18,M,3,BSN,3.26,carlosaquino58@uni.edu.ph,09902378486,LOA
202404471,Perez,Clara,21,F,4,BSME,2.24,alt_claraperez74@uni.edu.ph,09553677184,Enrolled
202409322,Aquino,Karl,19,M,3,BSED,3.49,karlaquino57@uni.edu.ph,09586495843,Enrolled
202400574,Bonifacio,Miguel,27,M,5,BSIT,2.58,miguelbonifacio81@uni.edu.ph,09510692249,Enrolled
202404474,,Iris,17,F,1,BSCE,3.04,irisreyes86@uni.edu.ph,09546909502,Enrolled
202405410,Ramirez,Karl,22,M,3,BSCE,3.18,karlramirez23@uni.edu.ph,09962349070,Enrolled
202406015,Hernandez,Maricel,22,F,2,BSME,1.41,maricelhernandez61@uni.edu.ph,09136786981,Enrolled
202407857,Delos Reyes,Mia,23,F,4,BSCS,1.95,miadelosreyes71@uni.edu.ph,09374369756,Enrolled
202404773,Aguilar,Jasmine,19,F,3,BSED,1.87,jasmineaguilar35@uni.edu.ph,09281613752,Enrolled
202409594,Soriano,Anton,23,M,5,BSPSYCH,2.11,antonsoriano81@uni.edu.ph,09541361048,Enrolled
202408309,Morales,Cristina,28,Prefer not to say,2,BSBA,1.06,cristinamorales45@uni.edu.ph,09405168658,Enrolled
202408751,De Leon,Katrina,27,F,3,BSCE,1.01,katrinadeleon2@uni.edu.ph,09884975553,Enrolled
202407633,Romero,Carlos,20,M,5,BSPSYCH,2.32,carlosromero85@uni.edu.ph,09744735943,Enrolled
202402712,Rivera,Patricia,21,F,3,BSCE,1.11,patriciarivera48@uni.edu.ph,09646642852,Enrolled
202409735,Galvez,Nina,26,F,4,BSECE,2.41,ninagalvez12@uni.edu.ph,09864778797,LOA
202408339,Villanueva,Abigail,18,F,1,BSBA,1.95,abigailvillanueva45@uni.edu.ph,09245618760,Enrolled
202402661,Villanueva,Mark,28,M,5,BSCRIM,2.76,markvillanueva69@uni.edu.ph,09964986638,Enrolled
202403061,Evangelista,Jasmine,23,F,4,BSCRIM,2.98,jasmineevangelista30@uni.edu.ph,09620198442,Enrolled
202406515,Guevara,Edgar,18,M,10,BSCE,1.1,edgarguevara52@uni.edu.ph,09679357061,Enrolled
202407484,Castillo,Dominic,20,M,2,BSPSYCH,2.3,dominiccastillo83@uni.edu.ph,09918496535,Enrolled
202407338,Obando,Maria,21,F,5,BSPSYCH,1.34,mariaobando4@uni.edu.ph,0949354941,Enrolled
202400384,Bautista,Veronica,23,F,2,BSECE,2.42,veronicabautista75@uni.edu.ph,09914301516,Dropped
202407585,Cruz,Dominic,17,M,3,BSECE,2.46,dominiccruz85@uni.edu.ph,09498878882,Dropped
202400855,De Guzman,Marco,0,Male,2,BSCRIM,1.14,marcodeguzman81@uni.edu.ph,0975223565515,Enrolled
202404408,Martinez,Mia,28,unknown,5,BSIT,2.72,miamartinez27@uni.edu.ph,09649456052,Enrolled
202408348,Natividad,Danica,24,F,2,BSED,1.71,danicanatividad70@uni.edu.ph,0995-091-6572,LOA
202406184,Lacson,Renz,28,M,3,BSN,2.51,renzlacson79@uni.edu.ph,0955-050-5093,Enrolled
202400843,Perez,Mia,20,F,3,BSCS,2.67,miaperez17@uni.edu.ph,09286069909,Enrolled
202401624,Lacson,Mia,17,F,3,BSPSYCH,3.3,mialacson81@uni.edu.ph,09255746782,Enrolled
202407724,De Guzman,Diana,17,F,1,BSCRIM,2.51,dianadeguzman23@uni.edu.ph,09770752732,LOA
202409237,Dalisay,Sofia,21,F,1,BSCE,1.35,sofiadalisay69@uni.edu.ph,09341698581,Enrolled
202408541,Obando,Jose,22,M,5,BSPSYCH,1.35,joseobando74@uni.edu.ph,,Enrolled
202404181,Soriano,Pedro,22,M,3,BSCS,2.85,pedrosoriano84@uni.edu.ph,09429083335,Enrolled
202403787,Fajardo,Ella,17,F,3,BSPSYCH,3.19,ellafajardo89@uni.edu.ph,09134931693,Enrolled
202401533,Guevara,Nina,21,F,2,BSN,2.16,ninaguevara83@uni.edu.ph,09160589273,Enrolled
202407495,Diaz,Sarah,28,F,5,BSED,1.06,sarahdiaz56@uni.edu.ph,09812428763,Enrolled
202406686,Del Rosario,Marco,25,M,5,BSPSYCH,2.72,marcodelrosario1@uni.edu.ph,0961-623-1608,Enrolled
202403638,Perez,Jose,22,M,5,BSCE,1.02,joseperez72@uni.edu.ph,09704390162,Enrolled
202403703,Pascual,Aaron,24,M,5,BSCRIM,2.89,aaronpascual56@uni.edu.ph,09970555903,Enrolled
202403701,Ramos,Dino,25,M,2,BSME,1.23,dinoramos63@uni.edu.ph,09768628497,LOA
202401368,Ocampo,Luisa,23,F,3,BSCE,2.92,luisaocampo4@uni.edu.ph,09682771762,Enrolled
202402185,Mendoza,Charisse,19,F,1,BSECE,3.35,charissemendoza74@uni.edu.ph,09361618173,Enrolled
202407782,De Leon,Bianca,23,male/female,2,BSECE,2.07,biancadeleon30@uni.edu.ph,09609843448,Enrolled
202409492,Dela Cruz,Christian,26,M,10,BSCE,1.03,christiandelacruz29@uni.edu.ph,09655145399,Dropped
202408596,Obando,Katrina,25,F,3,BSN,2.47,katrinaobando18@uni.edu.ph,09260011837,Enrolled
202405689,REYES,Katrina,26,F,2,BSCRIM,1.21,katrinareyes68@uni.edu.ph,09406340338,Enrolled
202401414,Cabrera,Elena,23,Prefer not to say,5,BSCE,2.23,elenacabrera23@uni.edu.ph,09452873867,Enrolled
202407833,Garcia,Marisol,23,F,3,BSME,,marisol3@yahoo.com,09470723207,Enrolled
202403169,Ong,Marisol,28,F,5,BSCE,3.08,marisolong47@uni.edu.ph,09638572919,Enrolled
202401997,Martinez,Edgar,20,M,3,BSPSYCH,2.0,edgarmartinez90@uni.edu.ph,09638813085,Enrolled
202403098,Dalisay,Aaron,-3,M,5,BSCS,1.87,aarondalisay80@uni.edu.ph,09666106974,Enrolled
202406644,Ramos,Francesca,25,F,4,BSME,1.33,francescaramos59@uni.edu.ph,09167979191,Enrolled
202406052,Aguilar,,24,F,4,BSPSYCH,2.62,graceaguilar99@uni.edu.ph,09616535479,Enrolled
202403571,Martinez,Anton,24,M,4,BSBA,1.09,antonmartinez34@uni.edu.ph,09484775654,Enrolled
202405749,Cabrera,Rosa,20,F,10,BSIT,2.55,rosacabrera13@uni.edu.ph,09668038349,Enrolled
202405457,Castillo,Jose,26,M,1,BSIT,2.29,josecastillo85@uni.edu.ph,09670252314,Enrolled
202402207,Pascual,Felix,20,M,3,BSBA,1.93,felixpascual61@uni.edu.ph,,Enrolled
202406726,,Rosa,19,F,4,BSCE,1.45,rosasantamaria82@uni.edu.ph,09423815993,Enrolled
202408508,Lacson,Elena,17,F,2,BSBA,1.72,elenalacson97@uni.edu.ph,09143352666,Enrolled
202407521,Reyes,Katrina,27,F,3,BSCS,1.41,katrinareyes21@uni.edu.ph,09878893637,LOA
202402303,Ramirez,Katrina,22,F,2,BSECE,2.46,katrinaramirez40@uni.edu.ph,09282870232,Enrolled
202407339,De Leon,Ben,27,M,1,BSIT,1.47,bendeleon23@uni.edu.ph,09857564302,Enrolled
202407117,,Abigail,18,1,2,BSIT,1.96,abigailcruz31@uni.edu.ph,09479962645,LOA
202409072,Hidalgo,Angela,888,F,5,BSN,1.53,angelahidalgo10@uni.edu.ph,09161271681,Enrolled
202404664,Tan,dominic,28,M,4,BSCE,1.45,dominictan13@uni.edu.ph,09826100797,LOA
202404285,Flores,Adrian,19,M,4,BSIT,5.88,adrianflores14@uni.edu.ph,09703357798,Enrolled
202402279,Ramos,Veronica,26,F,3,BSCS,2.91,veronicaramos74@uni.edu.ph,09764362601,Enrolled
202402316,Delos Reyes,Cristina,23,F,3,BSN,1.13,cristinadelosreyes76@uni.edu.ph,09717525639,Enrolled
202400294,Lim,Grace,26,F,4,BSBA,1.01,alt_gracelim28@uni.edu.ph,09320959407,Enrolled
202404942,temp,temp,24,M,1,BSPSYCH,1.76,temp@uni.edu.ph,09277623353,Enrolled
202405804,Bonifacio,Mark,18,M,1,BSED,2.23,markbonifacio86@uni.edu.ph,09321447373,Enrolled
202400782,Miranda,Sarah,20,F,1,BSECE,1.61,sarahmiranda40@uni.edu.ph,09598387685,Enrolled
202404941,sample,sample,23,M,2,BSME,1.66,sample@uni.edu.ph,09996639534,Enrolled
202403010,Diaz,Leo,19,M,3,BSED,1.31,leodiaz25@uni.edu.ph,09121928229,Enrolled
202404109,Medina,Jasmine,0,female,4,BSME,1.83,jasminemedina60@uni.edu.ph,09435660989,Enrolled
202404877,Natividad,Lisa,19,F,3,BSPSYCH,2.48,lisanatividad1@uni.edu.ph,09467635611,Enrolled
202409046,Ong,Felix,27,M,1,BSN,2.97,felixong79@uni.edu.ph,09705676957,Enrolled
202406833,Lacson,Edgar,18,M,3,BSME,1.05,edgarlacson75@uni.edu.ph,09336663471,Enrolled
202408391,Ong,Mark,26,M,2,BSCRIM,1.82,markong66@uni.edu.ph,09413179118,Enrolled
202409773,Ramirez,Ramon,19,M,2,BSED,2.66,ramonramirez26@uni.edu.ph,09396239111,Enrolled
202407679,Aquino,Ramon,22,M,3,BSN,2.11,ramonaquino39@uni.edu.ph,09935816848,Enrolled
202406809,Romero,Cristina,25,F,4,BSECE,2.74,cristinaromero89@uni.edu.ph,09303983019,LOA
202401141,De Guzman,Rosa,21,F,4,BSME,1.56,rosadeguzman59@uni.edu.ph,09692263008,Enrolled
202406144,Tan,Ben,27,MALE,4,BSED,3.29,bentan54@uni.edu.ph,09627779711,Enrolled
202404332,Romero,Edgar,21,M,3,BSN,1.7,edgarromero70@uni.edu.ph,09758113696,Enrolled
202406405,Santiago,Abigail,25,F,1,BSME,,abigailsantiago7@uni.edu.ph,09484283066,LOA
202406133,Santiago,Adrian,23,M,5,BSCE,3.01,adriansantiago32@uni.edu.ph,09917387908,Enrolled
202407620,Fajardo,Rosa,23,F,5,BSBA,2.57,rosafajardo72@uni.edu.ph,09847021107,Enrolled
202403214,OBANDO,Maria,20,F,3,BSCRIM,2.13,mariaobando64@uni.edu.ph,09629294829,Enrolled
202407801,Castillo,Diana,22,F,5,BSN,1.57,dianacastillo43@uni.edu.ph,09330242488,Enrolled
202405226,Delos Reyes,Danica,19,F,5,BSCE,1.84,danicadelosreyes67@uni.edu.ph,,Enrolled
202400523,Ramirez,Sarah,23,F,4,BSME,1.36,sarahramirez95@uni.edu.ph,09260576006,Enrolled
202403848,Guevara,Christian,22,M,2,BSBA,2.14,christianguevara18@uni.edu.ph,09158131244,Enrolled
202400648,Flores,Marisol,26,F,1,BSCRIM,2.01,marisolflores17@uni.edu.ph,,Enrolled
202404819,Javier,Adrian,20,M,4,BSCE,8.08,adrianjavier55@uni.edu.ph,09105953,Enrolled
202405981,Lacson,Daniel,17,M,3,BSCRIM,1.12,daniellacson60@uni.edu.ph,09351066529,Enrolled
202402560,Torres,Clara,23,F,5,BSIT,2.06,claratorres76@uni.edu.ph,09835967305,Enrolled
202400614,Natividad,Jasmine,18,F,1,BSCS,1.45,jasminenatividad87@uni.edu.ph,09405351281,Enrolled
202408809,Tan,Danica,22,F,3,BSCRIM,2.54,danicatan16@uni.edu.ph,09613663586,Enrolled
202408678,Alcantara,,28,F,1,BSPSYCH,1.21,sofiaalcantara81@uni.edu.ph,09595335853,Enrolled
202408777,Galvez,Paolo,26,M,1,BSN,N/A,paologalvez81@uni.edu.ph,09326349401,Enrolled
202402988,Aguilar,Pedro,-30,M,1,BSPSYCH,1.37,pedroaguilar13@uni.edu.ph,,Enrolled
202403639,Dela Cruz,Isabel,22,F,4,BSN,1.5,isabeldelacruz61@uni.edu.ph,09162500157,Enrolled
202402081,Macaraeg,Bianca,528,F,1,BSIT,1.11,biancamacaraeg46@uni.edu.ph,099445249054,Enrolled
202407216,Torres,Harold,28,M,1,BSED,2.16,haroldtorres92@uni.edu.ph,09177457242,Enrolled
202407767,Aquino,Iris,17,Prefer not to say,4,BSCS,1.32,irisaquino49@uni.edu.ph,09650159330,Enrolled
202406823,test,test,22,F,4,BSCS,1.33,test@uni.edu.ph,09538333272,Enrolled
202406085,Cruz,,19,M,2,BSN,1.62,danielcruz44@uni.edu.ph,09780588010,Enrolled
202405618,Gonzales,Ana,17,F,2,BSME,3.3,anagonzales72@uni.edu.ph,09358767296,LOA
202408652,Lacson,Luisa,27,F,5,BSN,2.52,luisalacson81@uni.edu.ph,09743169124,Enrolled
202401665,TORRES,Maria,20,Prefer not to say,3,BSED,2.14,mariatorres71@uni.edu.ph,09726618123,Enrolled
202407137,De Guzman,Joseph,18,M,2,BSCS,1.51,josephdeguzman10@uni.edu.ph,09875697635,LOA
202405918,BAUTISTA,Maria,23,F,5,BSCS,1.39,mariabautista5@uni.edu.ph,09634679449,Enrolled
202400750,Cabrera,Juan,18,M,1,BSCRIM,3.25,juancabrera24@uni.edu.ph,09820051966,Enrolled
202409887,Ilustre,Ella,18,F,1,BSECE,2.21,ellailustre96@uni.edu.ph,09460097202,Enrolled
202404175,Chua,Bryson,26,M,5,BSME,1.8,brysonchua98@uni.edu.ph,0918891863,Enrolled
202403595,De Guzman,Andrea,24,F,5,BSPSYCH,1.31,andreadeguzman27@uni.edu.ph,09151837905,LOA
202409307,Lopez,Aldrich,23,M,3,BSCS,3.41,aldrichlopez8@uni.edu.ph,09288076282,Enrolled
202408161,Hernandez,Karl,23,M,4,BSPSYCH,1.58,karlhernandez66@uni.edu.ph,09691549696,LOA
202405751,Lim,Nina,22,F,5,BSECE,2.23,ninalim53@uni.edu.ph,09150798137,Enrolled
202400688,Bautista,  Mark  ,24,M,5,BSCRIM,1.55,markbautista26@uni.edu.ph,09557641077,Enrolled
202407057,Alcantara,Christian,21,M,5,BSCE,1.9,christianalcantara3@uni.edu.ph,09324447828,Enrolled
202400772,Macaraeg,Edgar,23,M,3,BSIT,2.74,edgarmacaraeg76@uni.edu.ph,09123876200,Dropped
202409839,Navarro,Renz,28,M,3,BSCS,1.36,renznavarro16@uni.edu.ph,09241056572,Enrolled
202405613,Bautista,Marco,23,M,1,BSBA,2.97,marcobautista85@uni.edu.ph,09893850251,Enrolled
202400301,Dela Cruz,Dominic,28,M,4,BSED,1.42,dominicdelacruz73@uni.edu.ph,09133136428,Enrolled
202407312,Rivera,Karl,18,M,1,BSCS,0.37,karlrivera17@uni.edu.ph,09401157942,Enrolled
202409443,Garcia,Cristina,21,F,2,BSECE,1.15,cristinagarcia55@uni.edu.ph,09226650509,Enrolled
202407873,Jimenez,Rosa,26,F,4,BSBA,1.37,rosajimenez18@uni.edu.ph,09465128190,Enrolled
202407822,Galvez,Nico,19,M,4,BSBA,2.91,nicogalvez18@uni.edu.ph,09881414831,Enrolled
202405643,Hidalgo,Michael,17,M,4,BSED,2.5,michaelhidalgo75@uni.edu.ph,09544054694,LOA
202408147,Ong,Francesca,20,F,1,BSECE,2.04,francesca56@outlook.com,09126733189,Enrolled
202402200,Perez,Jasmine,23,Female,3,BSCE,2.03,jasmineperez56@uni.edu.ph,09366302660,Enrolled
202401278,Flores,Edgar,19,M,1,BSCRIM,2.68,edgarflores59@uni.edu.ph,09507350359,Enrolled
202408613,Ramos,Angela,25,Female,4,BSED,1.71,angelaramos36@uni.edu.ph,09664232756,Enrolled
202400152,Javier,Katrina,27,F,3,BSECE,2.1,katrinajavier61@uni.edu.ph,09574817290,Enrolled
202405911,Obando,Ana,22,other,1,BSCE,1.78,anaobando97@uni.edu.ph,09601615746,Enrolled
202403239,Fajardo,Francesca,17,F,3,BSME,3.44,francescafajardo53@uni.edu.ph,09916186193,Dropped
202400685,Miranda,Marco,18,M,2,BSPSYCH,0.5,marcomiranda87@uni.edu.ph,09676128415,Enrolld
202408470,Perez, Grace ,21,F,4,BSPSYCH,2.96,graceperez30@uni.edu.ph,09352466538,Enrolled
202407847,Sy,Juan,21,M,3,BSCS,,juansy38@uni.edu.ph,09823799973,Enrolled
202404850,Go,Paolo,19,M,2,BSBA,2.18,paologo35@uni.edu.ph,09146891799,Enrolled
202408860,Jimenez,Iris,21,F,3,BSED,3.25,irisjimenez31@uni.edu.ph,09796324941,Dropped
202409461,Bonifacio,Joshua,28,M,2,BSPSYCH,3.49,joshuabonifacio39@uni.edu.ph,,Enrolled
202409638,Lopez,Felix,22,M,2,BSCE,3.17,felixlopez13@uni.edu.ph,09791631683,Enrolled
202401491,Ilustre,Joshua,21,MALE,2,BSN,2.33,joshuailustre51@uni.edu.ph,,LOA
202405519,Torres,Jose,18,M,1,B.S.I.T,2.69,josetorres5@uni.edu.ph,09677424935,Enrolled
202402820,Ocampo,Aldrich,20,M,4,BSCRIM,2.44,aldrichocampo41@uni.edu.ph,09974370733,Enrolled
202402994,Evangelista,Carlos,27,M,5,BSCRIM,1.8,carlosevangelista24@uni.edu.ph,09332670816,Enrolled
202407824,Soriano,Anton,23,M,4,BSED,2.05,antonsoriano80@uni.edu.ph,09900578275,Enrolled
202403178,Bonifacio,Iris,22,F,5,BSME,2.66,irisbonifacio99@uni.edu.ph,09949824942,LOA
202406020,Del Rosario,Bianca,17,F,2,BSED,1.83,biancadelrosario54@uni.edu.ph,09144551160,Enrolled
202405985,Villanueva,Leilani,24,F,3,BSIT,2.75,leilanivillanueva12@uni.edu.ph,09377417429,Enrolled
202408610,Ilustre,Abigail,24,F,1,BSECE,2.82,abigaililustre23@uni.edu.ph,09696884756,Enrolled
202408787,Bonifacio,Edgar,23,M,1,BSN,1.5,edgarbonifacio10@uni.edu.ph,09208529434,Enrolled
202407559,Fajardo,Clara,24,F,5,BSME,1.2,clarafajardo30@uni.edu.ph,09454301757,Enrolled
202403367,Sy,Andrea,19,F,2,BSME,1.18,andreasy34@uni.edu.ph,09814371740,Enrolled
202405638,Ramirez,Marisol,19,F,5,BSN,3.4,marisolramirez45@uni.edu.ph,09527092922,Enrolled
202400498,Ocampo,Jose,25,M,4,BSCRIM,1.91,joseocampo36@uni.edu.ph,09830794809,Enrolled
202407182,Ramos,Felix,27,M,1,BSECE,2.28,felixramos15@uni.edu.ph,09831040780,Enrolled
202404028,Bautista,Pedro,20,M,1,BSIT,2.56,pedrobautista55@uni.edu.ph,09630025708,Enrolled
202404882,Hernandez,Danica,28,F,1,BSECE,1.18,danicahernandez13@uni.edu.ph,09952710041,Enrolled
202402735,Medina,Pedro,17,M,5,BSECE,1.53,pedromedina45@uni.edu.ph,09167288298,Enrolled
202406042,HERNANDEZ,Carlos,27,M,3,BSCRIM,1.29,carloshernandez10@uni.edu.ph,09482019116,Enrolled
202402082,Del Rosario,Patricia,19,F,1,BSED,8.75,patriciadelrosario94@uni.edu.ph,09486485904,Enrolled
202402239,Ilustre,Cristina,20,F,2,BSIT,2.73,cristinailustre26@uni.edu.ph,09317278817,Dropped
202400109,Delos Reyes,Bryson,21,M,4,BSCE,2.67,brysondelosreyes60@uni.edu.ph,09408842146,Enrolled
202402144,Evangelista,Patrick,24,M,4,BSCRIM,2.78,patrickevangelista93@uni.edu.ph,,Dropped
202409656,Go,Renz,18,M,2,BSME,2.63,renzgo82@uni.edu.ph,09149406843,Enrolled
202402640,Evangelista,Bianca,27,F,2,BSME,2.41,biancaevangelista52@uni.edu.ph,09410414273,Enrolled
202408974,Perez,Rafael,24,M,2,BSCE,3.25,rafaelperez68@uni.edu.ph,09521436815,Enrolled
202409828,Gonzales,Grace,28,F,2,BSBA,3.05,gracegonzales93@uni.edu.ph,09723494029,Enrolled
202409375,Flores,Aldrich,27,MALE,1,BSCS,,aldrichflores54@uni.edu.ph,09338007321,Enrolled
202402476,Perez, Francis ,28,M,5,BSPSYCH,1.81,francisperez90@uni.edu.ph,09748135421,Enrolled
202408023,Romero,Juan,24,M,3,BSCE,2.29,juanromero3@uni.edu.ph,09336789769,LOA
202401562,SAN PEDRO,Marco,27,M,3,BSBA,1.84,marcosanpedro66@uni.edu.ph,09941942818,Enrolled
202407413,Soriano,Miguel,22,M,4,BSCS,2.02,miguelsoriano87@uni.edu.ph,09221330935,LOA
202405627,Perez,Felix,26,M,2,BSME,3.41,felixperez47@uni.edu.ph,09688240783,Enrolled
202403761,test,test,20,M,5,BSED,2.58,test@uni.edu.ph,09321164463,Enrolled
202401755,Cabrera,Harold,25,M,1,BSPSYCH,3.18,haroldcabrera70@uni.edu.ph,09419122939,LOA
202409387,Hidalgo,Diana,18,F,2,BSCRIM,1.74,dianahidalgo81@uni.edu.ph,09865757577,Enrolled
202407244,Torres,Carlos,23,M,3,BSPSYCH,2.63,carlostorres41@uni.edu.ph,09378761767,Enrolled
202404201,Bonifacio,Katrina,26,F,5,BSCE,2.14,katrinabonifacio42@uni.edu.ph,09808345442,Enrolled
202407867,Evangelista,Pedro,20,M,5,BSIT,1.14,pedroevangelista49@uni.edu.ph,09539263641,Enrolled
202407038,Macaraeg,Joshua,21,M,5,BSCS,1.51,joshuamacaraeg42@uni.edu.ph,09804779264,Enrolled
202405873,De Leon,  Nina  ,26,F,2,BSCS,1.09,ninadeleon14@uni.edu.ph,09631514787,Enrolled
